Step,AgentID,Electricity Usage,Gas Usage,House Type,Num People,Energy Saving,Season
89,63,5318.234564704349,23563.704335002094,4+ bedroom,4,No,winter
89,64,3237.5827138860723,13669.981008819304,Medium 2-3 bedroom,3,No,winter
89,65,5657.589018819687,24830.487099325164,4+ bedroom,4,No,winter
89,66,2769.959916275498,12209.194237379757,Flat/1-bedroom,1,No,winter
89,67,3672.6952897275955,16930.46933840744,Medium 2-3 bedroom,3,No,winter
89,68,2934.9134177768346,10265.951390211747,Flat/1-bedroom,1,Yes,winter
89,69,4916.360099743589,12961.731678629505,Medium 2-3 bedroom,2,No,winter
89,70,5334.567120314141,16783.230947424778,4+ bedroom,4,No,winter
89,71,6228.924632256224,23621.559998174147,4+ bedroom,4,No,winter
89,72,5111.870071938819,26138.70878452934,4+ bedroom,5,No,winter
89,73,6359.326106478214,20845.190081428933,4+ bedroom,4,No,winter
89,74,3014.332412660195,16448.40726071702,Medium 2-3 bedroom,3,No,winter
89,75,4413.188178006506,14698.728742154146,Medium 2-3 bedroom,2,No,winter
89,76,2720.8354466667633,13832.186342901012,Medium 2-3 bedroom,2,Yes,winter
89,77,5003.169400529624,24711.553595740083,4+ bedroom,5,No,winter
89,78,3467.063080957782,15653.66850912821,Medium 2-3 bedroom,2,No,winter
89,79,3450.8135547487777,15230.692623382678,Medium 2-3 bedroom,3,Yes,winter
89,80,4342.91174189427,23648.11838238785,4+ bedroom,5,No,winter
89,81,1952.7090413894741,10644.154226604322,Flat/1-bedroom,1,Yes,winter
89,82,2628.497532411934,11892.885076776434,Medium 2-3 bedroom,2,Yes,winter
89,83,3514.8601320551275,16764.11962651566,Medium 2-3 bedroom,2,No,winter
89,84,4354.212812680023,18634.773213460794,Medium 2-3 bedroom,2,No,winter
89,85,2281.527001452189,14341.914712325559,Medium 2-3 bedroom,2,No,winter
89,86,3621.619131458874,15975.542040344066,Medium 2-3 bedroom,3,No,winter
89,87,2834.495521892314,12275.339783253217,Medium 2-3 bedroom,3,Yes,winter
89,88,1993.9365669134186,4851.330926135998,Flat/1-bedroom,1,No,winter
89,89,5640.303551624353,22291.22795049745,4+ bedroom,4,No,winter
89,90,3277.7618251553636,12673.236034138707,Medium 2-3 bedroom,2,Yes,winter
89,91,2211.953150820184,10481.935066679005,Flat/1-bedroom,1,Yes,winter
89,92,3661.1484623217325,21076.24570496971,4+ bedroom,4,No,winter
89,93,3187.6305768407487,17523.74962821172,Medium 2-3 bedroom,3,No,winter
89,94,5216.674857717405,19257.64146092064,4+ bedroom,4,No,winter
89,95,3948.321205657768,17163.74621115916,Medium 2-3 bedroom,2,No,winter
89,96,3636.83092339821,14638.109817054643,Medium 2-3 bedroom,3,No,winter
89,97,5032.417908596152,20652.303789233258,4+ bedroom,5,No,winter
89,98,4448.162094269698,14331.462684636035,Medium 2-3 bedroom,3,No,winter
89,99,2208.6660938315936,7231.053263233017,Flat/1-bedroom,1,Yes,winter
90,0,3218.8376357195843,12655.306342143396,Medium 2-3 bedroom,3,Yes,winter
90,1,2645.4396520755577,9980.905555445644,Flat/1-bedroom,1,No,winter
90,2,2469.765824488466,11325.055684811487,Flat/1-bedroom,1,No,winter
90,3,2516.9696677910597,10735.487473869847,Flat/1-bedroom,1,No,winter
90,4,2097.191999136194,9222.935498812649,Flat/1-bedroom,1,Yes,winter
90,5,2429.9969310276333,8128.755204673268,Flat/1-bedroom,1,Yes,winter
90,6,2465.9311316657963,10458.111131068541,Flat/1-bedroom,1,No,winter
90,7,6190.8782480148375,26215.468511035484,4+ bedroom,4,Yes,winter
90,8,4210.4827506582915,21970.53246782415,4+ bedroom,5,No,winter
90,9,5891.418417032124,22366.764026454654,4+ bedroom,6,No,winter
90,10,3542.143611822463,15215.320923150952,Medium 2-3 bedroom,2,No,winter
90,11,3693.4245211137213,16291.181917484975,Medium 2-3 bedroom,2,No,winter
90,12,4646.681714792751,17260.77163113026,Medium 2-3 bedroom,2,No,winter
90,13,3627.0537624786834,15892.565201390487,Medium 2-3 bedroom,3,No,winter
90,14,4799.238746990335,16901.879633188677,4+ bedroom,4,Yes,winter
90,15,2884.3526207137147,14770.245366213428,Medium 2-3 bedroom,3,Yes,winter
90,16,4461.279424946169,11141.628177085118,Medium 2-3 bedroom,2,No,winter
90,17,5343.043219604272,21921.973379803203,4+ bedroom,6,No,winter
90,18,2496.7180828184646,12370.113976884137,Medium 2-3 bedroom,2,No,winter
90,19,3233.888722576399,16149.182902727258,Medium 2-3 bedroom,3,Yes,winter
90,20,3122.698573162731,13896.316448443516,Medium 2-3 bedroom,2,Yes,winter
90,21,2098.866914050935,11956.873443133605,Flat/1-bedroom,1,No,winter
90,22,3764.0129828620725,17720.379374878743,Medium 2-3 bedroom,2,No,winter
90,23,4272.789929712248,16734.811046785388,Medium 2-3 bedroom,3,No,winter
90,24,5430.286049891703,17589.94322773883,4+ bedroom,4,No,winter
90,25,3126.1336846414624,18716.284466608828,Medium 2-3 bedroom,2,Yes,winter
90,26,4578.9945872763,13957.979957895786,Medium 2-3 bedroom,3,No,winter
90,27,4035.0943717356126,16091.453194065047,Medium 2-3 bedroom,3,No,winter
90,28,5735.207857701886,23636.825680063157,4+ bedroom,4,No,winter
90,29,3792.2536239628557,15113.976506780084,Medium 2-3 bedroom,3,No,winter
90,30,3453.47866429908,16130.113431469872,Medium 2-3 bedroom,3,No,winter
90,31,3393.9228550357216,18392.833943660746,Medium 2-3 bedroom,2,No,winter
90,32,5094.33138696188,22382.987243012587,4+ bedroom,4,Yes,winter
90,33,4059.533566029618,14034.81722022812,Medium 2-3 bedroom,2,No,winter
90,34,4467.340813054875,14485.96790711258,Medium 2-3 bedroom,3,No,winter
90,35,3442.8009087832097,15151.43146463258,Medium 2-3 bedroom,2,No,winter
90,36,3724.5861102457197,17458.36070175588,Medium 2-3 bedroom,2,No,winter
90,37,4046.7442490350977,15831.111215613299,Medium 2-3 bedroom,2,No,winter
90,38,4697.85959499213,15424.446820011804,Medium 2-3 bedroom,3,No,winter
90,39,4408.7640991991075,17318.472014575895,4+ bedroom,4,No,winter
90,40,4242.190234838468,13359.6354454284,Medium 2-3 bedroom,2,No,winter
90,41,2595.048285870341,11281.406824333675,Flat/1-bedroom,1,No,winter
90,42,5132.356862238156,20852.038145331993,4+ bedroom,4,No,winter
90,43,4116.192660913754,14199.82661932526,Medium 2-3 bedroom,2,No,winter
90,44,2695.7232773984456,14789.26526512921,Medium 2-3 bedroom,2,Yes,winter
90,45,3191.095452194313,7141.6557564538925,Flat/1-bedroom,1,No,winter
90,46,4353.611928638396,22610.600419000515,4+ bedroom,4,Yes,winter
90,47,3114.159121103631,10766.988701246364,Medium 2-3 bedroom,2,Yes,winter
90,48,2408.5786638226937,7103.758597671433,Flat/1-bedroom,1,No,winter
90,49,1946.7345698351576,11198.584353038848,Flat/1-bedroom,1,No,winter
90,50,6687.037563517384,22595.421309277215,4+ bedroom,4,No,winter
90,51,2516.4803763487084,20252.187178172306,Medium 2-3 bedroom,2,No,winter
90,52,4479.589977027383,22060.187252199234,4+ bedroom,4,Yes,winter
90,53,4260.890176576923,16766.77906887035,Medium 2-3 bedroom,2,No,winter
90,54,3756.4946918288024,16634.189360872082,Medium 2-3 bedroom,2,No,winter
90,55,3728.2338406430144,15858.264437994214,Medium 2-3 bedroom,3,No,winter
90,56,5061.0541032791725,20637.373715459733,4+ bedroom,5,Yes,winter
90,57,2906.2374368617807,8652.943537921126,Flat/1-bedroom,1,No,winter
90,58,2106.6573380663103,9919.758946919394,Flat/1-bedroom,1,No,winter
90,59,4112.6295156778815,11477.936982102156,Medium 2-3 bedroom,3,No,winter
90,60,3295.9209343833936,14643.22090303096,Medium 2-3 bedroom,2,No,winter
90,61,3308.0738080488036,16890.448619145754,Medium 2-3 bedroom,2,No,winter
90,62,5342.144884008592,26040.015588155176,4+ bedroom,4,No,winter
90,63,5100.5603052678425,24673.320089918554,4+ bedroom,4,No,winter
90,64,3871.8191719244237,15688.617778038228,Medium 2-3 bedroom,3,No,winter
90,65,5782.983526785974,27355.82129229245,4+ bedroom,4,No,winter
90,66,2693.0676492328535,12595.728777786548,Flat/1-bedroom,1,No,winter
90,67,3734.893201551609,13785.2378969372,Medium 2-3 bedroom,3,No,winter
90,68,2044.2603521350977,8309.040256965027,Flat/1-bedroom,1,Yes,winter
90,69,2977.029612426623,15461.399419974112,Medium 2-3 bedroom,2,No,winter
90,70,5197.957478021065,23786.247236334002,4+ bedroom,4,No,winter
90,71,6247.291297482924,24521.866285487766,4+ bedroom,4,No,winter
90,72,5318.832408573381,19346.06309884768,4+ bedroom,5,No,winter
90,73,5237.649155904732,21635.995228158485,4+ bedroom,4,No,winter
90,74,3673.7803283204594,15763.914750647742,Medium 2-3 bedroom,3,No,winter
90,75,3091.971603709201,14161.942198576446,Medium 2-3 bedroom,2,No,winter
90,76,3646.9564852462904,14778.627160409756,Medium 2-3 bedroom,2,Yes,winter
90,77,6811.654054695256,26966.897651528463,4+ bedroom,5,No,winter
90,78,3562.69979341428,17096.384593135786,Medium 2-3 bedroom,2,No,winter
90,79,4419.7595823914635,12139.647385507646,Medium 2-3 bedroom,3,Yes,winter
90,80,5847.937728654386,26516.890528904005,4+ bedroom,5,No,winter
90,81,2471.856194252386,11475.882116935192,Flat/1-bedroom,1,Yes,winter
90,82,3038.11860022246,12429.661865112674,Medium 2-3 bedroom,2,Yes,winter
90,83,3800.2538380259816,14725.37877890509,Medium 2-3 bedroom,2,No,winter
90,84,4321.403148686613,13892.868822913986,Medium 2-3 bedroom,2,No,winter
90,85,3396.6616901053467,16805.193795506264,Medium 2-3 bedroom,2,No,winter
90,86,4068.957583445007,17184.08025159135,Medium 2-3 bedroom,3,No,winter
90,87,3732.142479327634,13792.166347140144,Medium 2-3 bedroom,3,Yes,winter
90,88,1987.6553814816705,10521.95200468912,Flat/1-bedroom,1,No,winter
90,89,4527.62104220997,19961.49635016628,4+ bedroom,4,No,winter
90,90,3433.264614109015,12852.335101096085,Medium 2-3 bedroom,2,Yes,winter
90,91,2540.719790296829,6737.255561231036,Flat/1-bedroom,1,Yes,winter
90,92,5508.310383042854,23927.393707862924,4+ bedroom,4,No,winter
90,93,4115.538320186973,15967.99564538855,Medium 2-3 bedroom,3,No,winter
90,94,7544.974908356205,19434.721826168687,4+ bedroom,4,No,winter
90,95,3657.7261937935223,13245.106966015801,Medium 2-3 bedroom,2,No,winter
90,96,4709.270561484786,17157.105399413565,Medium 2-3 bedroom,3,No,winter
90,97,6707.440352227621,28838.295736849705,4+ bedroom,5,No,winter
90,98,3056.589905033623,15122.563848008496,Medium 2-3 bedroom,3,No,winter
90,99,2211.984115614824,8905.915774631292,Flat/1-bedroom,1,Yes,winter
91,0,3555.4453389938126,13929.887143433332,Medium 2-3 bedroom,3,Yes,winter
91,1,2328.6332739640216,10284.35610983881,Flat/1-bedroom,1,No,winter
91,2,2491.374561676182,10381.572586257802,Flat/1-bedroom,1,No,winter
91,3,2259.41215262542,9373.768672126362,Flat/1-bedroom,1,No,winter
91,4,2348.0722332663963,10961.836942068869,Flat/1-bedroom,1,Yes,winter
91,5,1978.4841126804613,8616.451221080384,Flat/1-bedroom,1,Yes,winter
91,6,2876.715901442308,9719.249320421113,Flat/1-bedroom,1,No,winter
91,7,5218.337555522349,22605.659810775298,4+ bedroom,4,Yes,winter
91,8,4531.882726379386,20038.126856566403,4+ bedroom,5,No,winter
91,9,5234.5821533386115,27840.850387798033,4+ bedroom,6,No,winter
91,10,2855.0515208964125,19157.903503400925,Medium 2-3 bedroom,2,No,winter
91,11,3259.9362011672188,17435.343499828556,Medium 2-3 bedroom,2,No,winter
91,12,3624.421325230392,14645.110559640114,Medium 2-3 bedroom,2,No,winter
91,13,3456.846173364355,14544.673323628836,Medium 2-3 bedroom,3,No,winter
91,14,5250.578649655014,17589.770308028554,4+ bedroom,4,Yes,winter
91,15,3583.949473605905,14374.662885991247,Medium 2-3 bedroom,3,Yes,winter
91,16,4197.9431709785085,18397.217393607305,Medium 2-3 bedroom,2,No,winter
91,17,6572.710606156628,21670.404673724857,4+ bedroom,6,No,winter
91,18,4474.263356944553,15287.145727735353,Medium 2-3 bedroom,2,No,winter
91,19,4471.841407313582,19009.695847695173,Medium 2-3 bedroom,3,Yes,winter
91,20,3332.264629903658,14366.374332757658,Medium 2-3 bedroom,2,Yes,winter
91,21,2598.438273770549,10325.21470516996,Flat/1-bedroom,1,No,winter
91,22,4172.402778907406,12560.701137696782,Medium 2-3 bedroom,2,No,winter
91,23,3401.6391388748957,10949.156153638129,Medium 2-3 bedroom,3,No,winter
91,24,5086.004132508537,21962.650624360682,4+ bedroom,4,No,winter
91,25,3351.446518438616,10502.1491131234,Medium 2-3 bedroom,2,Yes,winter
91,26,4146.596472966539,16341.531398615463,Medium 2-3 bedroom,3,No,winter
91,27,3396.3754376848187,17859.353776335418,Medium 2-3 bedroom,3,No,winter
91,28,4794.763623589178,18309.426844516816,4+ bedroom,4,No,winter
91,29,2609.426714775419,15485.157004286128,Medium 2-3 bedroom,3,No,winter
91,30,4336.135846717133,20159.18798563572,Medium 2-3 bedroom,3,No,winter
91,31,3767.555951599785,16089.921167688284,Medium 2-3 bedroom,2,No,winter
91,32,4083.276026566852,22411.786932078794,4+ bedroom,4,Yes,winter
91,33,2849.0659106801863,15929.159502400782,Medium 2-3 bedroom,2,No,winter
91,34,3710.5124641072107,13749.6588695903,Medium 2-3 bedroom,3,No,winter
91,35,3253.4467833551744,16737.432434243652,Medium 2-3 bedroom,2,No,winter
91,36,3809.5610121947375,14888.731063038127,Medium 2-3 bedroom,2,No,winter
91,37,3510.3840805419118,16282.893413768357,Medium 2-3 bedroom,2,No,winter
91,38,3350.333465812713,15409.497308837017,Medium 2-3 bedroom,3,No,winter
91,39,4365.416408757705,19851.27542979002,4+ bedroom,4,No,winter
91,40,3961.944509977364,10812.064599615816,Medium 2-3 bedroom,2,No,winter
91,41,2190.956726912258,9473.660992406856,Flat/1-bedroom,1,No,winter
91,42,6938.758083688691,22524.24516729487,4+ bedroom,4,No,winter
91,43,3571.149175286112,15538.17400534715,Medium 2-3 bedroom,2,No,winter
91,44,3401.388121237295,10754.179335073293,Medium 2-3 bedroom,2,Yes,winter
91,45,3038.687583159926,9909.527611167145,Flat/1-bedroom,1,No,winter
91,46,4672.317941801352,17087.12882724667,4+ bedroom,4,Yes,winter
91,47,3886.5747044061295,14787.08631676143,Medium 2-3 bedroom,2,Yes,winter
91,48,2492.285507849832,12231.890913489524,Flat/1-bedroom,1,No,winter
91,49,2197.205642157361,10770.572444189951,Flat/1-bedroom,1,No,winter
91,50,5421.068942143848,28425.85247909821,4+ bedroom,4,No,winter
91,51,3756.8044982658025,11289.93498916148,Medium 2-3 bedroom,2,No,winter
91,52,5089.493237556277,22854.819729473817,4+ bedroom,4,Yes,winter
91,53,3943.646638107713,20846.2309503634,Medium 2-3 bedroom,2,No,winter
91,54,4834.0342952121955,15034.385994305367,Medium 2-3 bedroom,2,No,winter
91,55,3883.351253312744,18096.092388101406,Medium 2-3 bedroom,3,No,winter
91,56,5873.293432867522,16026.34093900042,4+ bedroom,5,Yes,winter
91,57,2242.4577042000146,11319.071115528783,Flat/1-bedroom,1,No,winter
91,58,2803.290121913127,7836.946039322826,Flat/1-bedroom,1,No,winter
91,59,3917.94079763816,15343.505808217758,Medium 2-3 bedroom,3,No,winter
91,60,4537.270447155992,17003.162376684155,Medium 2-3 bedroom,2,No,winter
91,61,3867.5068459829586,18067.74288119028,Medium 2-3 bedroom,2,No,winter
91,62,4499.986294763263,25782.278492116526,4+ bedroom,4,No,winter
91,63,5695.066290044161,32453.5279445944,4+ bedroom,4,No,winter
91,64,3431.387395998039,14712.964792101762,Medium 2-3 bedroom,3,No,winter
91,65,7292.679698807932,21436.231818222008,4+ bedroom,4,No,winter
91,66,2551.2400176453234,10423.798084919019,Flat/1-bedroom,1,No,winter
91,67,3390.63756814084,14165.523141458685,Medium 2-3 bedroom,3,No,winter
91,68,2748.2134344753804,12169.053699121316,Flat/1-bedroom,1,Yes,winter
91,69,3255.5038498266927,13078.577304612589,Medium 2-3 bedroom,2,No,winter
91,70,6466.413544988562,24390.296866264725,4+ bedroom,4,No,winter
91,71,5204.394243155764,26867.532742306004,4+ bedroom,4,No,winter
91,72,6655.410909364108,21275.67597493938,4+ bedroom,5,No,winter
91,73,6009.551165645302,23512.5348639074,4+ bedroom,4,No,winter
91,74,3870.1568497048106,13295.307423475559,Medium 2-3 bedroom,3,No,winter
91,75,2715.013781859208,16986.66614029473,Medium 2-3 bedroom,2,No,winter
91,76,3777.7912793264786,15534.19866396605,Medium 2-3 bedroom,2,Yes,winter
91,77,5323.639118116434,24411.578123151387,4+ bedroom,5,No,winter
91,78,2840.7102108172226,9439.919876708536,Medium 2-3 bedroom,2,No,winter
91,79,3125.1564918865806,17731.057932177646,Medium 2-3 bedroom,3,Yes,winter
91,80,5154.705333484886,24043.26698285209,4+ bedroom,5,No,winter
91,81,2521.7105802420874,7531.861258232973,Flat/1-bedroom,1,Yes,winter
91,82,3089.613772637029,12576.333170777776,Medium 2-3 bedroom,2,Yes,winter
91,83,4162.54268900752,15659.487249486878,Medium 2-3 bedroom,2,No,winter
91,84,4174.681089786623,16214.376221278955,Medium 2-3 bedroom,2,No,winter
91,85,3291.5997570834884,14525.508653253784,Medium 2-3 bedroom,2,No,winter
91,86,3268.151788589273,15933.915465859462,Medium 2-3 bedroom,3,No,winter
91,87,2798.2600087866817,15442.481516576998,Medium 2-3 bedroom,3,Yes,winter
91,88,2915.915431295207,10790.85315054188,Flat/1-bedroom,1,No,winter
91,89,6160.4937742596885,28504.536910643576,4+ bedroom,4,No,winter
91,90,4020.6585242477786,15144.770770123818,Medium 2-3 bedroom,2,Yes,winter
91,91,2021.3686185939803,8969.735841245038,Flat/1-bedroom,1,Yes,winter
91,92,5652.182595602833,26200.201283391885,4+ bedroom,4,No,winter
91,93,2857.298452317833,14175.903061768518,Medium 2-3 bedroom,3,No,winter
91,94,4534.918816999084,20170.289074265664,4+ bedroom,4,No,winter
91,95,2091.5523660234585,15501.396082341413,Medium 2-3 bedroom,2,No,winter
91,96,4284.261636710626,15370.67941984936,Medium 2-3 bedroom,3,No,winter
91,97,6106.245309350626,25373.53315596147,4+ bedroom,5,No,winter
91,98,4172.802487778101,13227.239149336812,Medium 2-3 bedroom,3,No,winter
91,99,2297.993345407791,8418.969389128368,Flat/1-bedroom,1,Yes,winter
92,0,2648.140067908267,19715.58913924859,Medium 2-3 bedroom,3,Yes,winter
92,1,2396.114849331122,9624.423841094436,Flat/1-bedroom,1,No,winter
92,2,2036.5075912427335,10627.137449492968,Flat/1-bedroom,1,No,winter
92,3,2669.956002561386,12169.1842243783,Flat/1-bedroom,1,No,winter
92,4,1858.7177548923153,11960.194068642517,Flat/1-bedroom,1,Yes,winter
92,5,2066.0423630835116,7861.500680905815,Flat/1-bedroom,1,Yes,winter
92,6,2346.989854923835,11803.66237354228,Flat/1-bedroom,1,No,winter
92,7,5640.793547993766,19422.78717133033,4+ bedroom,4,Yes,winter
92,8,4421.453121592544,23649.216505077864,4+ bedroom,5,No,winter
92,9,7179.123513485172,21039.438077374456,4+ bedroom,6,No,winter
92,10,3394.7995336244335,17800.30748342706,Medium 2-3 bedroom,2,No,winter
92,11,3704.1024212386724,14595.212490509595,Medium 2-3 bedroom,2,No,winter
92,12,4765.877136205847,17426.300926798864,Medium 2-3 bedroom,2,No,winter
92,13,3496.6017479743787,15866.356325134631,Medium 2-3 bedroom,3,No,winter
92,14,4467.209741532828,22884.76609293346,4+ bedroom,4,Yes,winter
92,15,3742.2280343258944,13030.413287046294,Medium 2-3 bedroom,3,Yes,winter
92,16,3965.3229353274896,14481.257757561094,Medium 2-3 bedroom,2,No,winter
92,17,6605.970585780123,25683.188849473667,4+ bedroom,6,No,winter
92,18,3709.340219043757,15361.753946630137,Medium 2-3 bedroom,2,No,winter
92,19,4058.9244963491883,12973.53403982452,Medium 2-3 bedroom,3,Yes,winter
92,20,3028.3429854785295,15518.586197039474,Medium 2-3 bedroom,2,Yes,winter
92,21,2344.5254024958313,11972.285903715754,Flat/1-bedroom,1,No,winter
92,22,4087.2903863239753,18072.910368609362,Medium 2-3 bedroom,2,No,winter
92,23,2996.200295400389,17855.506486060403,Medium 2-3 bedroom,3,No,winter
92,24,5183.641534885996,23265.166663815126,4+ bedroom,4,No,winter
92,25,3237.382601159434,11722.67985237622,Medium 2-3 bedroom,2,Yes,winter
92,26,3308.672676539387,17736.6263207599,Medium 2-3 bedroom,3,No,winter
92,27,4215.185033301233,11793.897113093699,Medium 2-3 bedroom,3,No,winter
92,28,6412.022650071012,20894.93714212664,4+ bedroom,4,No,winter
92,29,3552.091384619978,15319.216833209826,Medium 2-3 bedroom,3,No,winter
92,30,4742.361908625414,18404.259230421052,Medium 2-3 bedroom,3,No,winter
92,31,4061.2965907797616,16949.780847911472,Medium 2-3 bedroom,2,No,winter
92,32,5093.7158236423575,23782.946456881687,4+ bedroom,4,Yes,winter
92,33,4341.417367270364,14266.606747152591,Medium 2-3 bedroom,2,No,winter
92,34,3803.641808491086,14959.571486080556,Medium 2-3 bedroom,3,No,winter
92,35,3838.7752859174343,15281.301325942897,Medium 2-3 bedroom,2,No,winter
92,36,4541.234504437489,15204.195472417097,Medium 2-3 bedroom,2,No,winter
92,37,3553.6582707002153,16276.577500551894,Medium 2-3 bedroom,2,No,winter
92,38,4037.595943746822,17328.020710479286,Medium 2-3 bedroom,3,No,winter
92,39,6136.790172260874,24678.012225991497,4+ bedroom,4,No,winter
92,40,4661.219427870572,15746.359631370015,Medium 2-3 bedroom,2,No,winter
92,41,2364.8660642311665,9573.96896558898,Flat/1-bedroom,1,No,winter
92,42,4752.108233775828,15879.09486760066,4+ bedroom,4,No,winter
92,43,3172.203438994208,14742.18078528304,Medium 2-3 bedroom,2,No,winter
92,44,2604.6611526172965,20093.040444464346,Medium 2-3 bedroom,2,Yes,winter
92,45,1972.764727296938,12118.609565395718,Flat/1-bedroom,1,No,winter
92,46,6282.351709215699,23795.273370744017,4+ bedroom,4,Yes,winter
92,47,1909.8853810348505,16295.087180954424,Medium 2-3 bedroom,2,Yes,winter
92,48,3156.553699681265,10091.783509988822,Flat/1-bedroom,1,No,winter
92,49,2496.742850731826,11668.298272157579,Flat/1-bedroom,1,No,winter
92,50,6451.702780535715,21954.558576020354,4+ bedroom,4,No,winter
92,51,3188.824926100987,22819.695165385667,Medium 2-3 bedroom,2,No,winter
92,52,5541.317324519437,17065.60556576046,4+ bedroom,4,Yes,winter
92,53,4394.712897157216,15652.527080903517,Medium 2-3 bedroom,2,No,winter
92,54,2725.6228098689226,15987.008200708528,Medium 2-3 bedroom,2,No,winter
92,55,4173.10598043197,15432.175396861421,Medium 2-3 bedroom,3,No,winter
92,56,5193.258229725463,19531.215140225588,4+ bedroom,5,Yes,winter
92,57,2282.6059758106258,11197.7654823014,Flat/1-bedroom,1,No,winter
92,58,2580.8428213102015,10563.534351022994,Flat/1-bedroom,1,No,winter
92,59,3947.355727377924,18067.43427894691,Medium 2-3 bedroom,3,No,winter
92,60,3372.1654750053417,11825.839629587126,Medium 2-3 bedroom,2,No,winter
92,61,3817.8571032601876,12088.007615693787,Medium 2-3 bedroom,2,No,winter
92,62,4973.416874102628,20368.076379602604,4+ bedroom,4,No,winter
92,63,4225.516804576813,20881.794496169303,4+ bedroom,4,No,winter
92,64,3564.0397853038544,18039.006308545104,Medium 2-3 bedroom,3,No,winter
92,65,5478.291513844965,25015.36914020289,4+ bedroom,4,No,winter
92,66,1998.7518869769794,9044.034113642949,Flat/1-bedroom,1,No,winter
92,67,4151.018562628597,16819.001645071876,Medium 2-3 bedroom,3,No,winter
92,68,2514.038650356589,11602.731027175232,Flat/1-bedroom,1,Yes,winter
92,69,3940.1142666075875,19977.95162090661,Medium 2-3 bedroom,2,No,winter
92,70,3103.202591144405,22895.60305016279,4+ bedroom,4,No,winter
92,71,6556.345163857804,29466.026829040955,4+ bedroom,4,No,winter
92,72,6433.0072795294855,27548.855599025806,4+ bedroom,5,No,winter
92,73,4861.132902178634,21739.751079980615,4+ bedroom,4,No,winter
92,74,3378.3174795030113,16169.528182252412,Medium 2-3 bedroom,3,No,winter
92,75,4637.7237709563415,16868.962878503946,Medium 2-3 bedroom,2,No,winter
92,76,2924.1417048397225,17434.61629806353,Medium 2-3 bedroom,2,Yes,winter
92,77,6287.198979502554,20476.33622490687,4+ bedroom,5,No,winter
92,78,2872.624681246668,16264.927578841109,Medium 2-3 bedroom,2,No,winter
92,79,3613.461812380877,11833.730108232197,Medium 2-3 bedroom,3,Yes,winter
92,80,6763.261980808297,20610.951759663185,4+ bedroom,5,No,winter
92,81,2586.086079032203,9754.48413874148,Flat/1-bedroom,1,Yes,winter
92,82,3707.400872789806,13938.665613848585,Medium 2-3 bedroom,2,Yes,winter
92,83,2445.6585840628127,14758.16629729722,Medium 2-3 bedroom,2,No,winter
92,84,3663.592652660533,18503.324492279626,Medium 2-3 bedroom,2,No,winter
92,85,3418.114377571925,15135.922381948236,Medium 2-3 bedroom,2,No,winter
92,86,4865.407677459084,17055.513232632704,Medium 2-3 bedroom,3,No,winter
92,87,3159.5246388442574,13926.560258828657,Medium 2-3 bedroom,3,Yes,winter
92,88,3338.773339038491,9711.964917838895,Flat/1-bedroom,1,No,winter
92,89,5490.09753982784,16915.53426591466,4+ bedroom,4,No,winter
92,90,3087.641895647645,17995.903030973965,Medium 2-3 bedroom,2,Yes,winter
92,91,1911.3430145206269,10452.819585178482,Flat/1-bedroom,1,Yes,winter
92,92,5800.124955697868,26246.448136393774,4+ bedroom,4,No,winter
92,93,4039.349354889769,13692.245476235716,Medium 2-3 bedroom,3,No,winter
92,94,7663.867601467697,21100.47533134207,4+ bedroom,4,No,winter
92,95,3702.073148551703,17299.927576214628,Medium 2-3 bedroom,2,No,winter
92,96,4555.059424389363,18193.347298361685,Medium 2-3 bedroom,3,No,winter
92,97,6716.511989668332,23530.697026747468,4+ bedroom,5,No,winter
92,98,3302.0249528757768,16581.812927217277,Medium 2-3 bedroom,3,No,winter
92,99,2351.5984115654237,7023.052002891094,Flat/1-bedroom,1,Yes,winter
93,0,2630.9577607508627,12419.560674488916,Medium 2-3 bedroom,3,Yes,winter
93,1,1788.6035726381203,10483.862032237286,Flat/1-bedroom,1,No,winter
93,2,2494.1692378496723,9920.1682871583,Flat/1-bedroom,1,No,winter
93,3,2117.7892253215928,11796.70594886691,Flat/1-bedroom,1,No,winter
93,4,1580.1858260264587,9138.480859710211,Flat/1-bedroom,1,Yes,winter
93,5,1780.4430253138564,9325.925681243241,Flat/1-bedroom,1,Yes,winter
93,6,2596.558894131599,6891.636295439388,Flat/1-bedroom,1,No,winter
93,7,5120.923942562149,22769.39653219467,4+ bedroom,4,Yes,winter
93,8,4853.123126737987,18789.17694263379,4+ bedroom,5,No,winter
93,9,6547.482017505354,27244.029898598044,4+ bedroom,6,No,winter
93,10,3091.5186077753892,15554.004914938247,Medium 2-3 bedroom,2,No,winter
93,11,3509.9785769129276,17636.834856881116,Medium 2-3 bedroom,2,No,winter
93,12,3273.4747848654374,15996.999779962562,Medium 2-3 bedroom,2,No,winter
93,13,2976.281819762655,14210.65376266162,Medium 2-3 bedroom,3,No,winter
93,14,4123.03670721132,25646.73713522717,4+ bedroom,4,Yes,winter
93,15,3639.4703226340657,15156.542520943889,Medium 2-3 bedroom,3,Yes,winter
93,16,4242.841797420591,14959.535804162178,Medium 2-3 bedroom,2,No,winter
93,17,5962.215845179861,19490.92957772945,4+ bedroom,6,No,winter
93,18,3380.442026549836,10390.170782030338,Medium 2-3 bedroom,2,No,winter
